Date,V1,V2,V3
2024-5-9 12:1:22,128.64 ,126.33 ,127.05 
2024-5-9 12:1:23,128.66 ,126.37 ,127.06 
2024-5-9 12:1:25,128.59 ,126.46 ,127.07 
2024-5-9 12:1:26,128.66 ,126.49 ,127.06 
2024-5-9 12:1:27,128.70 ,126.47 ,127.05 
2024-5-9 12:1:28,128.85 ,126.63 ,127.20 
2024-5-9 12:1:29,128.88 ,126.59 ,127.17 
2024-5-9 12:1:31,128.86 ,126.62 ,127.19 
2024-5-9 12:1:32,128.89 ,126.62 ,127.20 
2024-5-9 12:1:33,128.91 ,126.64 ,127.21 
2024-5-9 12:1:34,128.92 ,126.67 ,127.25 
2024-5-9 12:1:35,128.92 ,126.64 ,127.27 
2024-5-9 12:1:37,128.94 ,126.62 ,127.28 
2024-5-9 12:1:38,128.96 ,126.56 ,127.22 
2024-5-9 12:1:39,128.92 ,126.57 ,127.23 
2024-5-9 12:1:40,128.93 ,126.61 ,127.28 
2024-5-9 12:1:42,128.94 ,126.61 ,127.29 
2024-5-9 12:1:43,128.97 ,126.64 ,127.32 
2024-5-9 12:1:44,129.00 ,126.61 ,127.30 
2024-5-9 12:1:45,128.98 ,126.58 ,127.28 
2024-5-9 12:1:46,128.95 ,126.61 ,127.31 
2024-5-9 12:1:48,129.00 ,126.61 ,127.30 
2024-5-9 12:1:49,129.01 ,126.65 ,127.33 
2024-5-9 12:1:50,128.99 ,126.62 ,127.29 
2024-5-9 12:1:51,128.95 ,126.56 ,127.25 
2024-5-9 12:1:52,128.91 ,126.57 ,127.21 
2024-5-9 12:1:54,128.83 ,126.49 ,127.15 
2024-5-9 12:1:55,128.85 ,126.52 ,127.18 
2024-5-9 12:1:56,128.84 ,126.51 ,127.18 
2024-5-9 12:1:57,128.90 ,126.56 ,127.23 
2024-5-9 12:1:59,128.96 ,126.57 ,127.23 
2024-5-9 12:2:0,128.94 ,126.53 ,127.21 
2024-5-9 12:2:1,128.93 ,126.52 ,127.20 
2024-5-9 12:2:2,128.86 ,126.49 ,127.18 
2024-5-9 12:2:3,128.86 ,126.48 ,127.16 
2024-5-9 12:2:5,128.88 ,126.53 ,127.20 
2024-5-9 12:2:6,128.89 ,126.58 ,127.22 
2024-5-9 12:2:7,128.90 ,126.62 ,127.25 
2024-5-9 12:2:8,128.90 ,126.59 ,127.21 
2024-5-9 12:2:10,128.86 ,126.60 ,127.22 
2024-5-9 12:2:11,128.88 ,126.61 ,127.24 
2024-5-9 12:2:12,128.93 ,126.62 ,127.27 
2024-5-9 12:2:13,128.93 ,126.66 ,127.31 
2024-5-9 12:2:14,128.95 ,126.68 ,127.33 
2024-5-9 12:2:16,128.96 ,126.67 ,127.33 
2024-5-9 12:2:17,128.94 ,126.66 ,127.31 
2024-5-9 12:2:18,128.90 ,126.63 ,127.26 
2024-5-9 12:2:19,128.86 ,126.60 ,127.21 
2024-5-9 12:2:20,128.79 ,126.55 ,127.17 
2024-5-9 12:2:22,128.82 ,126.58 ,127.24 
2024-5-9 12:2:23,128.87 ,126.58 ,127.23 
2024-5-9 12:2:24,128.86 ,126.58 ,127.21 
2024-5-9 12:2:25,128.87 ,126.59 ,127.23 
2024-5-9 12:2:27,128.82 ,126.56 ,127.20 
2024-5-9 12:2:28,128.85 ,126.58 ,127.23 
2024-5-9 12:2:29,128.81 ,126.54 ,127.17 
2024-5-9 12:2:30,128.76 ,126.53 ,127.17 
2024-5-9 12:2:31,128.78 ,126.50 ,127.13 
2024-5-9 12:2:33,128.69 ,126.43 ,127.05 
2024-5-9 12:2:34,128.68 ,126.36 ,127.04 
2024-5-9 12:2:35,128.65 ,126.31 ,126.99 
2024-5-9 12:2:36,128.60 ,126.24 ,127.00 
2024-5-9 12:2:38,128.70 ,126.37 ,127.08 
2024-5-9 12:2:39,128.63 ,126.33 ,127.01 
2024-5-9 12:2:40,128.66 ,126.33 ,127.01 
2024-5-9 12:2:41,128.71 ,126.38 ,127.08 
2024-5-9 12:2:42,128.76 ,126.42 ,127.11 
2024-5-9 12:2:44,128.78 ,126.38 ,127.09 
2024-5-9 12:2:45,128.78 ,126.42 ,127.09 
2024-5-9 12:2:46,128.73 ,126.38 ,127.06 
2024-5-9 12:2:47,128.71 ,126.30 ,126.97 
2024-5-9 12:2:48,128.68 ,126.31 ,126.95 
2024-5-9 12:2:50,128.69 ,126.28 ,126.93 
2024-5-9 12:2:51,128.73 ,126.29 ,126.92 
2024-5-9 12:2:52,128.76 ,126.29 ,126.94 
2024-5-9 12:2:53,128.69 ,126.25 ,126.90 
2024-5-9 12:2:55,128.69 ,126.27 ,126.95 
2024-5-9 12:2:56,128.73 ,126.25 ,126.90 
2024-5-9 12:2:57,128.72 ,126.25 ,126.91 
2024-5-9 12:2:58,128.75 ,126.33 ,126.95 
2024-5-9 12:2:59,128.71 ,126.34 ,126.94 
2024-5-9 12:3:1,128.70 ,126.31 ,126.92 
2024-5-9 12:3:2,128.74 ,126.38 ,126.99 
2024-5-9 12:3:3,128.73 ,126.38 ,126.96 
2024-5-9 12:3:4,128.79 ,126.46 ,127.02 
2024-5-9 12:3:6,128.87 ,126.53 ,127.06 
2024-5-9 12:3:7,128.87 ,126.57 ,127.12 
2024-5-9 12:3:8,128.90 ,126.58 ,127.13 
2024-5-9 12:3:9,128.86 ,126.56 ,127.08 
2024-5-9 12:3:10,128.84 ,126.55 ,127.06 
2024-5-9 12:3:12,128.90 ,126.56 ,127.08 
2024-5-9 12:3:13,128.90 ,126.56 ,127.07 
2024-5-9 12:3:14,128.91 ,126.59 ,127.10 
2024-5-9 12:3:15,128.91 ,126.58 ,127.07 
2024-5-9 12:3:16,128.90 ,126.58 ,127.11 
2024-5-9 12:3:18,128.91 ,126.55 ,127.10 
2024-5-9 12:3:19,128.96 ,126.61 ,127.14 
2024-5-9 12:3:20,128.93 ,126.58 ,127.16 
2024-5-9 12:3:21,128.96 ,126.65 ,127.19 
2024-5-9 12:3:23,128.94 ,126.64 ,127.19 
2024-5-9 12:3:24,128.86 ,126.55 ,127.10 
2024-5-9 12:3:25,128.83 ,126.48 ,127.09 
2024-5-9 12:3:26,128.78 ,126.36 ,127.04 
2024-5-9 12:3:27,128.71 ,126.32 ,126.97 
2024-5-9 12:3:29,128.68 ,126.34 ,126.99 
2024-5-9 12:3:30,128.62 ,126.25 ,126.83 
2024-5-9 12:3:31,128.60 ,126.30 ,126.91 
2024-5-9 12:3:32,128.62 ,126.28 ,126.94 
2024-5-9 12:3:33,128.59 ,126.25 ,126.85 
2024-5-9 12:3:35,128.59 ,126.22 ,126.87 
2024-5-9 12:3:36,128.58 ,126.19 ,126.85 
2024-5-9 12:3:37,128.56 ,126.20 ,126.82 
2024-5-9 12:3:38,128.58 ,126.26 ,126.87 
2024-5-9 12:3:40,128.59 ,126.23 ,126.84 
2024-5-9 12:3:41,128.58 ,126.25 ,126.85 
2024-5-9 12:3:42,128.60 ,126.20 ,126.86 
2024-5-9 12:3:43,128.59 ,126.13 ,126.78 
2024-5-9 12:3:44,128.70 ,126.25 ,126.94 
2024-5-9 12:3:46,128.66 ,126.21 ,126.85 
2024-5-9 12:3:47,128.60 ,126.13 ,126.78 
2024-5-9 12:3:48,128.56 ,126.12 ,126.78 
2024-5-9 12:3:49,128.54 ,126.06 ,126.81 
2024-5-9 12:3:51,128.61 ,126.14 ,126.81 
2024-5-9 12:3:52,128.62 ,126.09 ,126.79 
2024-5-9 12:3:53,128.64 ,126.13 ,126.83 
2024-5-9 12:3:54,128.68 ,126.14 ,126.84 
2024-5-9 12:3:55,128.69 ,126.15 ,126.80 
2024-5-9 12:3:57,128.67 ,126.19 ,126.81 
2024-5-9 12:3:58,128.67 ,126.28 ,126.87 
2024-5-9 12:3:59,128.74 ,126.38 ,126.91 
2024-5-9 12:4:0,128.86 ,126.46 ,127.03 
2024-5-9 12:4:1,128.88 ,126.50 ,127.07 
2024-5-9 12:4:3,128.91 ,126.52 ,127.10 
2024-5-9 12:4:4,128.91 ,126.53 ,127.08 
2024-5-9 12:4:5,128.88 ,126.55 ,127.07 
2024-5-9 12:4:6,128.89 ,126.55 ,127.07 
2024-5-9 12:4:8,128.97 ,126.61 ,127.13 
2024-5-9 12:4:9,128.91 ,126.60 ,127.09 
2024-5-9 12:4:10,128.89 ,126.54 ,127.02 
2024-5-9 12:4:11,128.91 ,126.57 ,127.09 
2024-5-9 12:4:12,128.95 ,126.60 ,127.10 
2024-5-9 12:4:14,128.93 ,126.62 ,127.11 
2024-5-9 12:4:15,128.93 ,126.63 ,127.14 
2024-5-9 12:4:16,128.92 ,126.63 ,127.14 
2024-5-9 12:4:17,128.91 ,126.63 ,127.14 
2024-5-9 12:4:19,128.91 ,126.60 ,127.17 
2024-5-9 12:4:20,128.88 ,126.58 ,127.16 
2024-5-9 12:4:21,128.84 ,126.56 ,127.09 
2024-5-9 12:4:22,128.91 ,126.62 ,127.13 
2024-5-9 12:4:23,128.87 ,126.60 ,127.09 
2024-5-9 12:4:25,128.78 ,126.50 ,127.01 
2024-5-9 12:4:26,128.80 ,126.54 ,127.07 
2024-5-9 12:4:27,128.70 ,126.42 ,126.96 
2024-5-9 12:4:28,128.69 ,126.37 ,126.95 
2024-5-9 12:4:29,128.64 ,126.29 ,126.85 
2024-5-9 12:4:31,128.60 ,126.18 ,126.81 
2024-5-9 12:4:32,128.59 ,126.21 ,126.81 
2024-5-9 12:4:33,128.54 ,126.17 ,126.77 
2024-5-9 12:4:34,128.48 ,126.10 ,126.74 
2024-5-9 12:4:36,128.57 ,126.16 ,126.80 
2024-5-9 12:4:37,128.56 ,126.11 ,126.78 
2024-5-9 12:4:38,128.61 ,126.20 ,126.86 
2024-5-9 12:4:39,128.58 ,126.18 ,126.84 
2024-5-9 12:4:40,128.61 ,126.16 ,126.86 
2024-5-9 12:4:42,128.67 ,126.17 ,126.86 
2024-5-9 12:4:43,128.59 ,126.16 ,126.88 
2024-5-9 12:4:44,128.58 ,126.16 ,126.85 
2024-5-9 12:4:45,128.57 ,126.16 ,126.85 
2024-5-9 12:4:47,128.62 ,126.23 ,126.91 
2024-5-9 12:4:48,128.54 ,126.12 ,126.84 
2024-5-9 12:4:49,128.54 ,126.19 ,126.89 
2024-5-9 12:4:50,128.53 ,126.21 ,126.84 
2024-5-9 12:4:51,128.58 ,126.23 ,126.89 
2024-5-9 12:4:53,128.60 ,126.22 ,126.86 
2024-5-9 12:4:54,128.61 ,126.24 ,126.87 
2024-5-9 12:4:55,128.57 ,126.22 ,126.87 
2024-5-9 12:4:56,128.59 ,126.25 ,126.87 
2024-5-9 12:4:57,128.67 ,126.31 ,126.92 
2024-5-9 12:4:59,128.74 ,126.42 ,127.01 
2024-5-9 12:5:0,128.82 ,126.48 ,127.09 
2024-5-9 12:5:1,128.83 ,126.46 ,127.16 
2024-5-9 12:5:2,128.88 ,126.43 ,127.17 
2024-5-9 12:5:4,128.83 ,126.38 ,127.12 
2024-5-9 12:5:5,128.84 ,126.39 ,127.08 
2024-5-9 12:5:6,128.80 ,126.38 ,127.08 
2024-5-9 12:5:7,128.76 ,126.31 ,127.01 
2024-5-9 12:5:8,128.85 ,126.39 ,127.11 
2024-5-9 12:5:10,128.86 ,126.44 ,127.10 
2024-5-9 12:5:11,128.85 ,126.41 ,127.08 
2024-5-9 12:5:12,128.78 ,126.35 ,127.06 
2024-5-9 12:5:13,128.82 ,126.28 ,127.05 
2024-5-9 12:5:15,128.88 ,126.28 ,127.06 
2024-5-9 12:5:16,128.90 ,126.37 ,127.07 
2024-5-9 12:5:17,128.91 ,126.40 ,127.07 
2024-5-9 12:5:18,128.82 ,126.35 ,127.02 
2024-5-9 12:5:19,128.76 ,126.35 ,126.99 
2024-5-9 12:5:21,128.70 ,126.31 ,126.95 
2024-5-9 12:5:22,128.76 ,126.35 ,127.00 
2024-5-9 12:5:23,128.80 ,126.39 ,127.03 
2024-5-9 12:5:24,128.74 ,126.28 ,126.91 
2024-5-9 12:5:25,128.65 ,126.29 ,126.89 
2024-5-9 12:5:27,128.68 ,126.24 ,126.92 
2024-5-9 12:5:28,128.67 ,126.18 ,126.82 
2024-5-9 12:5:29,128.70 ,126.17 ,126.80 
2024-5-9 12:5:30,128.62 ,126.15 ,126.78 
2024-5-9 12:5:32,128.55 ,126.10 ,126.74 
2024-5-9 12:5:33,128.56 ,126.14 ,126.79 
2024-5-9 12:5:34,128.58 ,126.15 ,126.80 
2024-5-9 12:5:35,128.56 ,126.15 ,126.85 
2024-5-9 12:5:36,128.60 ,126.15 ,126.78 
2024-5-9 12:5:38,128.57 ,126.16 ,126.80 
2024-5-9 12:5:39,128.63 ,126.21 ,126.88 
2024-5-9 12:5:40,128.64 ,126.16 ,126.88 
2024-5-9 12:5:41,128.62 ,126.15 ,126.89 
2024-5-9 12:5:43,128.62 ,126.16 ,126.86 
2024-5-9 12:5:44,128.62 ,126.16 ,126.89 
2024-5-9 12:5:45,128.56 ,126.10 ,126.81 
2024-5-9 12:5:46,128.55 ,126.04 ,126.78 
2024-5-9 12:5:47,128.54 ,126.06 ,126.81 
2024-5-9 12:5:49,128.58 ,126.04 ,126.79 
2024-5-9 12:5:50,128.57 ,126.11 ,126.80 
2024-5-9 12:5:51,128.60 ,126.11 ,126.85 
2024-5-9 12:5:52,128.64 ,126.17 ,126.94 
2024-5-9 12:5:53,128.69 ,126.23 ,126.98 
2024-5-9 12:5:55,128.68 ,126.18 ,126.93 
2024-5-9 12:5:56,128.70 ,126.22 ,126.94 
2024-5-9 12:5:57,128.68 ,126.25 ,126.96 
2024-5-9 12:5:58,128.74 ,126.27 ,127.01 
2024-5-9 12:6:0,128.82 ,126.37 ,127.09 
2024-5-9 12:6:1,128.84 ,126.37 ,127.08 
2024-5-9 12:6:2,128.86 ,126.37 ,127.09 
2024-5-9 12:6:3,128.85 ,126.35 ,127.08 
2024-5-9 12:6:4,128.82 ,126.30 ,127.04 
2024-5-9 12:6:6,128.79 ,126.33 ,127.03 
2024-5-9 12:6:7,128.84 ,126.35 ,127.12 
2024-5-9 12:6:8,128.85 ,126.36 ,127.12 
2024-5-9 12:6:9,128.87 ,126.39 ,127.11 
2024-5-9 12:6:11,128.88 ,126.43 ,127.15 
2024-5-9 12:6:12,128.90 ,126.42 ,127.10 
2024-5-9 12:6:13,128.92 ,126.45 ,127.15 
2024-5-9 12:6:14,128.83 ,126.39 ,127.10 
2024-5-9 12:6:15,128.82 ,126.41 ,127.08 
2024-5-9 12:6:17,128.87 ,126.41 ,127.05 
2024-5-9 12:6:18,128.74 ,126.34 ,126.99 
2024-5-9 12:6:19,128.70 ,126.33 ,126.99 
2024-5-9 12:6:20,128.74 ,126.32 ,126.98 
2024-5-9 12:6:21,128.74 ,126.27 ,126.92 
2024-5-9 12:6:23,128.72 ,126.21 ,126.89 
2024-5-9 12:6:24,128.71 ,126.28 ,126.96 
2024-5-9 12:6:25,128.66 ,126.15 ,126.87 
2024-5-9 12:6:26,128.65 ,126.17 ,126.88 
2024-5-9 12:6:28,128.61 ,126.16 ,126.82 
2024-5-9 12:6:29,128.51 ,126.05 ,126.70 
2024-5-9 12:6:30,128.50 ,126.08 ,126.76 
2024-5-9 12:6:31,128.54 ,126.11 ,126.74 
2024-5-9 12:6:32,128.55 ,126.12 ,126.76 
2024-5-9 12:6:34,128.60 ,126.21 ,126.77 
2024-5-9 12:6:35,128.53 ,126.13 ,126.77 
2024-5-9 12:6:36,128.57 ,126.16 ,126.81 
2024-5-9 12:6:37,128.52 ,126.14 ,126.79 
2024-5-9 12:6:39,128.52 ,126.17 ,126.82 
2024-5-9 12:6:40,128.53 ,126.20 ,126.87 
2024-5-9 12:6:41,128.59 ,126.23 ,126.88 
2024-5-9 12:6:42,128.52 ,126.18 ,126.86 
2024-5-9 12:6:43,128.52 ,126.14 ,126.80 
2024-5-9 12:6:45,128.63 ,126.17 ,126.84 
2024-5-9 12:6:46,128.55 ,126.19 ,126.88 
2024-5-9 12:6:47,128.54 ,126.18 ,126.88 
2024-5-9 12:6:48,128.58 ,126.21 ,126.89 
2024-5-9 12:6:49,128.59 ,126.22 ,126.91 
2024-5-9 12:6:51,128.68 ,126.30 ,126.92 
2024-5-9 12:6:52,128.61 ,126.26 ,126.96 
2024-5-9 12:6:53,128.64 ,126.22 ,126.98 
2024-5-9 12:6:54,128.65 ,126.27 ,127.02 
2024-5-9 12:6:56,128.64 ,126.27 ,126.97 
2024-5-9 12:6:57,128.65 ,126.27 ,127.01 
2024-5-9 12:6:58,128.65 ,126.23 ,126.96 
2024-5-9 12:6:59,128.72 ,126.33 ,127.03 
2024-5-9 12:7:0,128.73 ,126.31 ,127.05 
2024-5-9 12:7:2,128.76 ,126.32 ,127.01 
2024-5-9 12:7:3,128.74 ,126.34 ,126.98 
2024-5-9 12:7:4,128.77 ,126.34 ,126.98 
2024-5-9 12:7:5,128.80 ,126.35 ,126.99 
2024-5-9 12:7:6,128.77 ,126.30 ,126.99 
2024-5-9 12:7:8,128.76 ,126.30 ,127.00 
2024-5-9 12:7:9,128.79 ,126.30 ,127.04 
2024-5-9 12:7:10,128.86 ,126.41 ,127.11 
2024-5-9 12:7:11,128.84 ,126.39 ,127.11 
2024-5-9 12:7:13,128.81 ,126.34 ,126.94 
2024-5-9 12:7:14,128.85 ,126.32 ,126.99 
2024-5-9 12:7:15,128.81 ,126.30 ,127.04 
2024-5-9 12:7:16,128.84 ,126.32 ,127.10 
2024-5-9 12:7:17,128.91 ,126.39 ,127.13 
2024-5-9 12:7:19,128.85 ,126.34 ,127.11 
2024-5-9 12:7:20,128.82 ,126.31 ,127.11 
2024-5-9 12:7:21,128.83 ,126.31 ,127.09 
2024-5-9 12:7:22,128.77 ,126.25 ,127.05 
2024-5-9 12:7:24,128.77 ,126.33 ,127.12 
2024-5-9 12:7:25,128.80 ,126.31 ,127.07 
2024-5-9 12:7:26,128.74 ,126.23 ,126.97 
2024-5-9 12:7:27,128.59 ,126.26 ,126.98 
2024-5-9 12:7:28,128.55 ,126.23 ,127.00 
2024-5-9 12:7:30,128.56 ,126.15 ,126.77 
2024-5-9 12:7:31,128.61 ,126.17 ,126.82 
2024-5-9 12:7:32,128.60 ,126.14 ,126.82 
2024-5-9 12:7:33,128.58 ,126.13 ,126.78 
2024-5-9 12:7:35,128.64 ,126.14 ,126.77 
2024-5-9 12:7:36,128.52 ,126.14 ,126.77 
2024-5-9 12:7:37,128.54 ,126.12 ,126.83 
2024-5-9 12:7:38,128.55 ,126.18 ,126.80 
2024-5-9 12:7:39,128.48 ,126.10 ,126.75 
2024-5-9 12:7:41,128.51 ,126.14 ,126.80 
2024-5-9 12:7:42,128.50 ,126.14 ,126.81 
2024-5-9 12:7:43,128.48 ,126.11 ,126.78 
2024-5-9 12:7:44,128.51 ,126.15 ,126.82 
2024-5-9 12:7:45,128.48 ,126.12 ,126.78 
2024-5-9 12:7:47,128.41 ,126.04 ,126.72 
2024-5-9 12:7:48,128.38 ,126.00 ,126.70 
2024-5-9 12:7:49,128.43 ,126.02 ,126.73 
2024-5-9 12:7:50,128.43 ,126.04 ,126.77 
2024-5-9 12:7:52,128.36 ,125.99 ,126.73 
2024-5-9 12:7:53,128.39 ,125.98 ,126.76 
2024-5-9 12:7:54,128.45 ,126.10 ,126.82 
2024-5-9 12:7:55,128.46 ,126.16 ,126.82 
2024-5-9 12:7:56,128.46 ,126.17 ,126.84 
2024-5-9 12:7:58,128.53 ,126.23 ,126.87 
2024-5-9 12:7:59,128.58 ,126.28 ,126.96 
2024-5-9 12:8:0,128.64 ,126.35 ,127.01 
2024-5-9 12:8:1,128.69 ,126.35 ,127.04 
2024-5-9 12:8:2,128.70 ,126.35 ,127.00 
2024-5-9 12:8:4,128.71 ,126.38 ,127.02 
2024-5-9 12:8:5,128.75 ,126.38 ,127.01 
2024-5-9 12:8:6,128.75 ,126.36 ,127.01 
2024-5-9 12:8:7,128.78 ,126.36 ,127.04 
2024-5-9 12:8:9,128.78 ,126.39 ,127.09 
2024-5-9 12:8:10,128.81 ,126.39 ,127.07 
2024-5-9 12:8:11,128.80 ,126.37 ,127.04 
2024-5-9 12:8:12,128.80 ,126.40 ,127.07 
2024-5-9 12:8:13,128.81 ,126.40 ,127.07 
2024-5-9 12:8:15,128.74 ,126.40 ,127.02 
2024-5-9 12:8:16,128.74 ,126.42 ,127.04 
2024-5-9 12:8:17,128.74 ,126.39 ,127.01 
2024-5-9 12:8:18,128.73 ,126.39 ,127.01 
2024-5-9 12:8:20,128.69 ,126.34 ,126.97 
2024-5-9 12:8:21,128.69 ,126.35 ,126.96 
2024-5-9 12:8:22,128.65 ,126.29 ,126.92 
2024-5-9 12:8:23,128.62 ,126.28 ,126.91 
2024-5-9 12:8:24,128.60 ,126.27 ,126.88 
2024-5-9 12:8:26,128.58 ,126.23 ,126.83 
2024-5-9 12:8:27,128.53 ,126.26 ,126.85 
2024-5-9 12:8:28,128.51 ,126.23 ,126.90 
2024-5-9 12:8:29,128.47 ,126.13 ,126.76 
2024-5-9 12:8:30,128.46 ,126.10 ,126.72 
2024-5-9 12:8:32,128.37 ,126.00 ,126.66 
2024-5-9 12:8:33,128.38 ,126.01 ,126.68 
2024-5-9 12:8:34,128.41 ,126.07 ,126.73 
2024-5-9 12:8:35,128.40 ,126.10 ,126.73 
2024-5-9 12:8:37,128.38 ,126.15 ,126.75 
2024-5-9 12:8:38,128.38 ,126.16 ,126.72 
2024-5-9 12:8:39,128.40 ,126.10 ,126.66 
2024-5-9 12:8:40,128.48 ,126.17 ,126.74 
2024-5-9 12:8:41,128.49 ,126.14 ,126.71 
2024-5-9 12:8:43,128.46 ,126.11 ,126.68 
2024-5-9 12:8:44,128.49 ,126.17 ,126.76 
2024-5-9 12:8:45,128.42 ,126.08 ,126.69 
2024-5-9 12:8:46,128.44 ,126.13 ,126.74 
2024-5-9 12:8:47,128.42 ,126.06 ,126.71 
2024-5-9 12:8:49,128.40 ,126.08 ,126.75 
2024-5-9 12:8:50,128.47 ,126.15 ,126.82 
2024-5-9 12:8:51,128.46 ,126.14 ,126.82 
2024-5-9 12:8:52,128.47 ,126.13 ,126.83 
2024-5-9 12:8:54,128.50 ,126.20 ,126.94 
2024-5-9 12:8:55,128.59 ,126.30 ,127.00 
2024-5-9 12:8:56,128.63 ,126.34 ,127.03 
2024-5-9 12:8:57,128.65 ,126.37 ,127.03 
2024-5-9 12:8:58,128.70 ,126.36 ,127.07 
2024-5-9 12:9:0,128.78 ,126.43 ,127.21 
2024-5-9 12:9:1,128.81 ,126.46 ,127.21 
2024-5-9 12:9:2,128.73 ,126.43 ,127.18 
2024-5-9 12:9:3,128.76 ,126.43 ,127.15 
2024-5-9 12:9:5,128.74 ,126.36 ,127.08 
2024-5-9 12:9:6,128.79 ,126.42 ,127.14 
2024-5-9 12:9:7,128.78 ,126.46 ,127.18 
2024-5-9 12:9:8,128.83 ,126.47 ,127.23 
2024-5-9 12:9:9,128.85 ,126.50 ,127.22 
2024-5-9 12:9:11,128.82 ,126.48 ,127.18 
2024-5-9 12:9:12,128.80 ,126.45 ,127.11 
2024-5-9 12:9:13,128.81 ,126.46 ,127.10 
2024-5-9 12:9:14,128.80 ,126.46 ,127.13 
2024-5-9 12:9:16,128.84 ,126.48 ,127.16 
2024-5-9 12:9:17,128.84 ,126.49 ,127.20 
2024-5-9 12:9:18,128.86 ,126.52 ,127.12 
2024-5-9 12:9:19,128.81 ,126.46 ,127.03 
2024-5-9 12:9:20,128.86 ,126.49 ,127.09 
2024-5-9 12:9:22,128.83 ,126.46 ,127.15 
2024-5-9 12:9:23,128.79 ,126.41 ,127.09 
2024-5-9 12:9:24,128.83 ,126.41 ,127.16 
2024-5-9 12:9:25,128.81 ,126.38 ,127.10 
2024-5-9 12:9:26,128.78 ,126.34 ,127.07 
2024-5-9 12:9:28,128.76 ,126.32 ,127.04 
2024-5-9 12:9:29,128.57 ,126.26 ,126.94 
2024-5-9 12:9:30,128.55 ,126.22 ,126.89 
2024-5-9 12:9:31,128.56 ,126.26 ,126.92 
2024-5-9 12:9:33,128.56 ,126.26 ,126.90 
2024-5-9 12:9:34,128.60 ,126.23 ,126.93 
2024-5-9 12:9:35,128.59 ,126.18 ,126.89 
2024-5-9 12:9:36,128.55 ,126.20 ,126.93 
2024-5-9 12:9:37,128.63 ,126.24 ,126.94 
2024-5-9 12:9:39,128.57 ,126.22 ,126.91 
2024-5-9 12:9:40,128.52 ,126.20 ,126.88 
2024-5-9 12:9:41,128.57 ,126.24 ,126.91 
2024-5-9 12:9:42,128.53 ,126.22 ,126.90 
2024-5-9 12:9:44,128.47 ,126.18 ,126.88 
2024-5-9 12:9:45,128.45 ,126.15 ,126.80 
2024-5-9 12:9:46,128.47 ,126.16 ,126.83 
2024-5-9 12:9:47,128.46 ,126.15 ,126.78 
2024-5-9 12:9:48,128.47 ,126.15 ,126.80 
2024-5-9 12:9:50,128.49 ,126.18 ,126.84 
2024-5-9 12:9:51,128.52 ,126.22 ,126.87 
2024-5-9 12:9:52,128.52 ,126.21 ,126.88 
2024-5-9 12:9:53,128.57 ,126.24 ,126.89 
2024-5-9 12:9:54,128.60 ,126.30 ,126.93 
2024-5-9 12:9:56,128.63 ,126.31 ,126.96 
2024-5-9 12:9:57,128.67 ,126.38 ,127.01 
2024-5-9 12:9:58,128.70 ,126.39 ,127.03 
2024-5-9 12:9:59,128.71 ,126.40 ,127.01 
2024-5-9 12:10:1,128.74 ,126.43 ,127.07 
2024-5-9 12:10:2,128.76 ,126.40 ,127.07 
2024-5-9 12:10:3,128.73 ,126.40 ,127.07 
2024-5-9 12:10:4,128.76 ,126.40 ,127.10 
2024-5-9 12:10:5,128.74 ,126.40 ,127.08 
2024-5-9 12:10:7,128.70 ,126.38 ,127.06 
2024-5-9 12:10:8,128.72 ,126.34 ,127.05 
2024-5-9 12:10:9,128.69 ,126.34 ,127.01 
2024-5-9 12:10:10,128.70 ,126.35 ,127.02 
2024-5-9 12:10:11,128.70 ,126.35 ,127.01 
2024-5-9 12:10:13,128.66 ,126.35 ,126.99 
2024-5-9 12:10:14,128.69 ,126.32 ,127.00 
2024-5-9 12:10:15,128.68 ,126.34 ,127.02 
2024-5-9 12:10:16,128.68 ,126.34 ,126.99 
2024-5-9 12:10:18,128.68 ,126.31 ,126.96 
2024-5-9 12:10:19,128.68 ,126.35 ,126.96 
2024-5-9 12:10:20,128.64 ,126.29 ,126.93 
2024-5-9 12:10:21,128.66 ,126.31 ,126.93 
2024-5-9 12:10:22,128.63 ,126.29 ,126.86 
2024-5-9 12:10:24,128.64 ,126.29 ,126.88 
2024-5-9 12:10:25,128.64 ,126.34 ,126.90 
2024-5-9 12:10:26,128.68 ,126.34 ,126.91 
2024-5-9 12:10:27,128.69 ,126.37 ,126.91 
2024-5-9 12:10:29,128.59 ,126.30 ,126.86 
2024-5-9 12:10:30,128.58 ,126.24 ,126.82 
2024-5-9 12:10:31,128.54 ,126.27 ,126.81 
2024-5-9 12:10:32,128.59 ,126.28 ,126.82 
2024-5-9 12:10:33,128.62 ,126.32 ,126.84 
2024-5-9 12:10:35,128.60 ,126.32 ,126.81 
2024-5-9 12:10:36,128.63 ,126.32 ,126.82 
2024-5-9 12:10:37,128.61 ,126.31 ,126.82 
2024-5-9 12:10:38,128.59 ,126.31 ,126.82 
2024-5-9 12:10:39,128.56 ,126.30 ,126.82 
2024-5-9 12:10:41,128.58 ,126.28 ,126.84 
2024-5-9 12:10:42,128.63 ,126.29 ,126.85 
2024-5-9 12:10:43,128.62 ,126.29 ,126.87 
2024-5-9 12:10:44,128.59 ,126.24 ,126.83 
2024-5-9 12:10:46,128.61 ,126.30 ,126.85 
2024-5-9 12:10:47,128.61 ,126.29 ,126.85 
2024-5-9 12:10:48,128.63 ,126.27 ,126.86 
